pathway_id,pathway_name,mean_abs_ig_attribution
R-HSA-77387,Insulin receptor recycling,9.387288458080872e-05
R-HSA-2559585,Oncogene Induced Senescence,9.310487518270789e-05
R-HSA-9843743,Transcriptional regulation of brown and beige adipocyte differentiation,9.154706916164916e-05
R-HSA-110314,Recognition of DNA damage by PCNA-containing replication complex,9.06031941628072e-05
R-HSA-9733709,Cardiogenesis,9.036514726310707e-05
R-HSA-8940973,RUNX2 regulates osteoblast differentiation,9.016688158056468e-05
R-HSA-392851,Prostacyclin signalling through prostacyclin receptor,8.932049093810367e-05
R-HSA-8941326,RUNX2 regulates bone development,8.85313059258865e-05
R-HSA-9918485,Dengue Virus Attachment and Entry,8.615773903696901e-05
R-HSA-5683826,Surfactant metabolism,8.590455723118885e-05
R-HSA-9013424,RHOV GTPase cycle,8.514203329697265e-05
R-HSA-429947,Deadenylation of mRNA,8.444549823550538e-05
R-HSA-8982491,Glycogen metabolism,8.433598770099907e-05
R-HSA-389960,Formation of tubulin folding intermediates by CCT/TriC,8.244977551017201e-05
R-HSA-9735869,SARS-CoV-1 modulates host translation machinery,8.217954649499626e-05
R-HSA-977068,Termination of O-glycan biosynthesis,7.993554483410636e-05
R-HSA-159234,Transport of Mature mRNAs Derived from Intronless Transcripts,7.929742250030594e-05
R-HSA-170670,Adenylate cyclase inhibitory pathway,7.819142764924407e-05
R-HSA-430039,mRNA decay by 5' to 3' exoribonuclease,7.786158881393799e-05
R-HSA-9823730,Formation of definitive endoderm,7.77734238879497e-05
R-HSA-2122948,Activated NOTCH1 Transmits Signal to the Nucleus,7.410138828429019e-05
R-HSA-416572,Sema4D induced cell migration and growth-cone collapse,7.259555009016594e-05
R-HSA-169893,Prolonged ERK activation events,7.205183022706245e-05
R-HSA-76061,RNA Polymerase III Transcription Initiation From Type 1 Promoter,7.085906811268371e-05
R-HSA-418592,ADP signalling through P2Y purinoceptor 1,7.013275131283197e-05
R-HSA-2173791,TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition),6.96509504265462e-05
R-HSA-5635838,Activation of SMO,6.951286904306884e-05
R-HSA-9709603,Impaired BRCA2 binding to PALB2,6.912534711333375e-05
R-HSA-418457,cGMP effects,6.810023039014156e-05
R-HSA-9927426,Developmental Lineage of Mammary Gland Alveolar Cells,6.711685711418769e-05
R-HSA-3560783,"Defective B4GALT7 causes EDS, progeroid type",6.641164096367211e-05
R-HSA-165159,MTOR signalling,6.602404443032123e-05
R-HSA-4085377,SUMOylation of SUMOylation proteins,6.554849671126116e-05
R-HSA-8863795,Downregulation of ERBB2 signaling,6.393826594319087e-05
R-HSA-9013507,NOTCH3 Activation and Transmission of Signal to the Nucleus,6.338789705290714e-05
R-HSA-399956,CRMPs in Sema3A signaling,6.025107168935587e-05
R-HSA-9927418,Developmental Lineage of Mammary Gland Luminal Epithelial Cells,5.820030470267595e-05
R-HSA-5620971,Pyroptosis,5.625743391790388e-05
R-HSA-167290,Pausing and recovery of HIV elongation,5.486054107656158e-05
R-HSA-5627117,RHO GTPases Activate ROCKs,5.476115031033303e-05
R-HSA-622312,Inflammasomes,5.2372041869872254e-05
R-HSA-9841251,Mitochondrial unfolded protein response (UPRmt),5.146252304249481e-05
R-HSA-114508,Effects of PIP2 hydrolysis,5.0315340281098385e-05
R-HSA-9034015,Signaling by NTRK3 (TRKC),4.9699947309787105e-05
R-HSA-4090294,SUMOylation of intracellular receptors,4.78635181979718e-05
R-HSA-2979096,NOTCH2 Activation and Transmission of Signal to the Nucleus,4.616151021416875e-05
R-HSA-5625886,Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3,4.5520962251442905e-05
R-HSA-1181150,Signaling by NODAL,4.427362540763293e-05
R-HSA-9660826,Purinergic signaling in leishmaniasis infection,4.3891913487052816e-05
R-HSA-9635486,Infection with Mycobacterium tuberculosis,4.309004173647686e-05
R-HSA-1660661,Sphingolipid de novo biosynthesis,4.179927689004458e-05
R-HSA-3000480,Scavenging by Class A Receptors,4.178108305894345e-05
R-HSA-69190,DNA strand elongation,4.1169090379075777e-05
R-HSA-2514856,The phototransduction cascade,4.113300936981465e-05
R-HSA-1963640,GRB2 events in ERBB2 signaling,4.079124868739778e-05
R-HSA-3214842,HDMs demethylate histones,4.0762704605008224e-05
R-HSA-4641265,Repression of WNT target genes,4.072011327686474e-05
R-HSA-9772755,Formation of WDR5-containing histone-modifying complexes,4.0169798333482025e-05
R-HSA-392154,Nitric oxide stimulates guanylate cyclase,4.006896128276198e-05
R-HSA-9840310,Glycosphingolipid catabolism,4.002254763535404e-05
R-HSA-9932444,ATP-dependent chromatin remodelers,3.8851308631394256e-05
R-HSA-8956321,Nucleotide salvage,3.879868584970111e-05
R-HSA-9932451,SWI/SNF chromatin remodelers,3.7474271743709356e-05
R-HSA-391160,Signal regulatory protein family interactions,3.480378458451174e-05
R-HSA-379724,tRNA Aminoacylation,3.380905482908376e-05
R-HSA-5637815,Signaling by Ligand-Responsive EGFR Variants in Cancer,3.3507876110324767e-05
R-HSA-9820960,Respiratory syncytial virus (RSV) attachment and entry,3.192231786649771e-05
R-HSA-532668,N-glycan trimming in the ER and Calnexin/Calreticulin cycle,3.19211326856952e-05
R-HSA-9619483,Activation of AMPK downstream of NMDARs,3.191948065650095e-05
R-HSA-174417,Telomere C-strand (Lagging Strand) Synthesis,3.17322963874581e-05
R-HSA-6783589,Interleukin-6 family signaling,3.1071526045220595e-05
R-HSA-5675221,Negative regulation of MAPK pathway,2.9724535250343253e-05
R-HSA-399997,Acetylcholine regulates insulin secretion,2.87528564737508e-05
R-HSA-1606322,ZBP1(DAI) mediated induction of type I IFNs,2.8157228741910723e-05
R-HSA-5663084,Diseases of carbohydrate metabolism,2.8027306470091734e-05
R-HSA-9609523,Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,2.8025435952241836e-05
R-HSA-9634638,Estrogen-dependent nuclear events downstream of ESR-membrane signaling,2.4792675361122576e-05
R-HSA-9818027,NFE2L2 regulating anti-oxidant/detoxification enzymes,2.466179504894879e-05
R-HSA-400451,Free fatty acids regulate insulin secretion,2.3945232277194642e-05
R-HSA-5603041,IRAK4 deficiency (TLR2/4),2.351309138178738e-05
R-HSA-392451,G beta:gamma signalling through PI3Kgamma,2.2777181893805355e-05
R-HSA-113510,E2F mediated regulation of DNA replication,2.26917920255713e-05
R-HSA-70263,Gluconeogenesis,2.204564099390825e-05
R-HSA-193639,p75NTR signals via NF-kB,2.1934357266382724e-05
R-HSA-5651801,PCNA-Dependent Long Patch Base Excision Repair,2.1664664028257074e-05
R-HSA-500657,Presynaptic function of Kainate receptors,1.8641951816615677e-05
R-HSA-5675482,Regulation of necroptotic cell death,1.7970989873128207e-05
R-HSA-5673000,RAF activation,1.7855304436700243e-05
R-HSA-9694614,Attachment and Entry,1.714093549123871e-05
R-HSA-3928663,EPHA-mediated growth cone collapse,1.6885275816147826e-05
R-HSA-9821993,Replacement of protamines by nucleosomes in the male pronucleus,1.6710652063702842e-05
R-HSA-9759475,Regulation of CDH11 Expression and Function,1.4326873323771403e-05
R-HSA-9696270,RND2 GTPase cycle,1.4231995013433958e-05
R-HSA-264876,Insulin processing,1.4191262857854258e-05
R-HSA-210993,Tie2 Signaling,1.3985249681782781e-05
R-HSA-351202,Metabolism of polyamines,1.3797099485642203e-05
R-HSA-9772572,Early SARS-CoV-2 Infection Events,1.3449226582798676e-05
R-HSA-389513,Co-inhibition by CTLA4,1.272281943664632e-05
R-HSA-165054,Rev-mediated nuclear export of HIV RNA,1.1478259102711179e-05
R-HSA-418885,DCC mediated attractive signaling,1.1234855721002464e-05
R-HSA-5694530,Cargo concentration in the ER,1.0377707925144657e-05
R-HSA-71403,Citric acid cycle (TCA cycle),1.0180981035697818e-05
R-HSA-167287,HIV elongation arrest and recovery,9.97849618450891e-06
R-HSA-163615,PKA activation,9.535787587862142e-06
R-HSA-9615933,Postmitotic nuclear pore complex (NPC) reformation,9.384515874875741e-06
R-HSA-4791275,Signaling by WNT in cancer,7.279628808566368e-06
R-HSA-901042,Calnexin/calreticulin cycle,6.819663795197024e-06
R-HSA-2243919,Crosslinking of collagen fibrils,6.136532406927027e-06
R-HSA-5686938,Regulation of TLR by endogenous ligand,6.042712002390372e-06
R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,5.381461288037068e-06
R-HSA-1538133,G0 and Early G1,5.371580287562276e-06
R-HSA-5627123,RHO GTPases activate PAKs,4.203810241789259e-06
R-HSA-177504,Retrograde neurotrophin signalling,4.057842506148296e-06
R-HSA-5358508,Mismatch Repair,3.413253222735851e-06
R-HSA-110313,Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template,3.245904662829378e-06
R-HSA-110373,Resolution of AP sites via the multiple-nucleotide patch replacement pathway,2.648720690720385e-06
R-HSA-167200,Formation of HIV-1 elongation complex containing HIV-1 Tat,1.402093957038683e-06
R-HSA-9703648,Signaling by FLT3 ITD and TKD mutants,1.2256670158456064e-06
R-HSA-9671555,Signaling by PDGFR in disease,1.0749616914763236e-06
R-HSA-9717207,"Sensory perception of sweet, bitter, and umami (glutamate) taste",8.470164794710108e-07
R-HSA-5625900,RHO GTPases activate CIT,7.279410624587845e-07
